Stand	TreeID	StemSection	Year	EWD	EWW	LWD	LWW	RW	RD	R	CA	RA	LWP
9	925	1	1996	0.337827228	0.523461164	0.50701184	0.676535836	1.199997	0.433210344	136.275005	48	1032.010633	0.563781273
9	925	1	1997	0.319566416	0.383212254	0.502745117	0.741787746	1.125	0.440348385	137.475002	49	975.729605	0.659366885
9	925	1	1998	0.336805457	0.42374954	0.552704297	0.30124146	0.724991	0.426513718	138.600002	50	633.0093057	0.41551062
9	925	1	1999	0.439964004	0.461694527	0.464773604	0.588308473	1.050003	0.453864629	139.324993	51	922.6412383	0.560292183
9	925	1	2000	0.439771345	0.302003542	0.598929056	0.872999458	1.175003	0.558021763	140.374996	52	1040.692512	0.742976365
9	925	1	2001	0.350073998	1.38150899	0.523046904	0.86849101	2.25	0.416840849	141.549999	53	2017.020279	0.385996004
9	925	1	2002	0.306531896	0.886499453	0.478698857	0.688497547	1.574997	0.381793329	143.799999	54	1430.837587	0.437142132
9	925	1	2003	0.339105646	0.75119463	0.502182043	0.82380237	1.574997	0.424402775	145.374996	55	1446.423755	0.52305012
9	925	1	2004	0.333403572	0.640623784	0.528174386	0.934388216	1.575012	0.448952884	146.949993	56	1462.02392	0.593257839
9	925	1	2005	0.329197168	0.906468695	0.513049625	0.668528305	1.574997	0.407235775	148.525005	57	1477.596237	0.424463224
9	925	1	2006	0.342075102	0.912337369	0.52519138	0.687653631	1.599991	0.420775903	150.100002	58	1517.003702	0.429785937
9	925	1	2007	0.340114501	0.854315654	0.49849697	0.845696346	1.700012	0.418904224	151.699993	59	1629.461353	0.497464927
9	925	1	2008	0.343011435	0.869191916	0.489930653	0.780802084	1.649994	0.412535828	153.400005	60	1598.884226	0.473215105
9	925	1	2009	0.350745145	0.754540267	0.53784614	0.870459733	1.625	0.450969073	155.049999	61	1591.383566	0.535667528
9	925	1	2010	0.330808172	0.738982702	0.476025596	0.786011298	1.524994	0.405656031	156.674999	62	1508.537731	0.515419272
9	925	1	2011	0.358133206	0.191449399	0.508088326	0.633562601	0.825012	0.473290266	158.199993	63	822.2001308	0.767943498
9	925	1	2012	0.35282299	0.449058136	0.52979365	0.725929864	1.174988	0.462158819	159.025005	64	1178.365983	0.61781896
9	925	1	2013	0.35819807	0.47600739	0.538440135	0.69899561	1.175003	0.465421977	160.199993	65	1187.055738	0.594888362
9	925	1	2014	0.36079312	0.636067977	0.546655962	0.688929023	1.324997	0.45743206	161.374996	66	1348.994822	0.51994761
9	925	1	2015	0.355790835	1.030726654	0.536673725	0.744282346	1.775009	0.431637178	162.699993	67	1824.443996	0.419311872
9	925	1	2016	0.322758807	0.411868787	0.469655639	0.663128213	1.074997	0.413374347	164.475002	68	1114.561317	0.616865175
9	925	1	2017	0.326174078	1.224024963	0.486494892	0.825978037	2.050003	0.390769823	165.549999	69	2145.577411	0.402915526
9	925	1	2018	0.331891765	1.023070345	0.490228968	0.901932655	1.925003	0.4060784	167.600002	70	2038.78886	0.468535714
9	925	1	2019	0.348051756	1.234308753	0.463556083	0.865682247	2.099991	0.395666267	169.525005	71	2250.674462	0.412231408
9	925	2	1962	0.225232257	0.777597392	0.477236978	1.022402608	1.8	0.368371304	0	0	10.1787602	0.568001449
9	925	2	1963	0.394158181	1.107642406	0.544712456	0.967357594	2.075	0.464346047	1.8	1	36.99421699	0.466196431
9	925	2	1964	0.418364168	0.81517759	0.504979607	0.38482241	1.2	0.446140469	3.875	2	33.7407051	0.320685342
9	925	2	1965	0.316712979	2.779845031	0.512734837	0.420155969	3.200001	0.342450394	5.075	3	134.2088902	0.131298699
9	925	2	1966	0.302381703	3.848540302	0.564747125	0.576458698	4.424999	0.336560882	8.275001	4	291.5849067	0.130273182
9	925	2	1967	0.304886126	3.83791876	0.539317685	0.38708124	4.225	0.326364009	12.7	5	393.219408	0.091616862
9	925	2	1968	0.299091443	3.1625	0.529697507	0.812501	3.975001	0.346227949	16.925	6	472.3523313	0.204402716
9	925	2	1969	0.306008036	3.849249751	0.557453212	0.600749249	4.449999	0.3399531	20.900001	7	646.5789067	0.134999862
9	925	2	1970	0.303221144	3.635528627	0.576528545	0.514472373	4.150001	0.337102849	25.35	8	715.1130671	0.123969217
9	925	2	1971	0.302107853	3.501969741	0.553698146	0.673029259	4.174999	0.342665379	29.500001	9	828.6125485	0.161204652
9	925	2	1972	0.28870593	2.716740892	0.583911576	0.508258108	3.224999	0.335230181	33.675	10	715.0400006	0.157599462
9	925	2	1973	0.296310099	2.225195211	0.591619498	0.399804789	2.625	0.341287666	36.899999	11	630.2525572	0.152306586
9	925	2	1974	0.302791519	2.568304608	0.558571566	0.606698392	3.175003	0.351667486	39.524999	12	820.1587075	0.191085927
9	925	2	1975	0.317893715	2.201177667	0.593529135	0.723821333	2.924999	0.386102558	42.700002	13	811.6321756	0.247460369
9	925	2	1976	0.316553802	2.949327499	0.587355118	0.675672501	3.625	0.367029113	45.625001	14	1080.462459	0.186392414
9	925	2	1977	0.313816117	2.671123868	0.5819149	0.578876132	3.25	0.361568728	49.250001	15	1038.885441	0.178115733
9	925	2	1978	0.30829489	2.657449898	0.576682956	0.492552102	3.150002	0.350261563	52.500001	16	1070.254942	0.156365647
9	925	2	1979	0.306687314	2.237999758	0.603269113	0.461997242	2.699997	0.357435509	55.650003	17	966.9811698	0.17111028
9	925	2	1980	0.304909529	2.088726733	0.58763862	0.386271267	2.474998	0.349034867	58.35	18	926.6375143	0.156069325
9	925	2	1981	0.271753472	1.967492171	0.522781065	0.532507829	2.5	0.325223135	60.824998	19	975.0717884	0.213003132
9	925	2	1982	0.320431184	1.502894562	0.645355816	0.497105438	2	0.401192085	63.324998	20	808.3317646	0.248552719
9	925	2	1983	0.310106698	1.805171022	0.624853061	0.369831978	2.175003	0.363625369	65.324998	21	907.5896912	0.170037457
9	925	2	1984	0.317923063	1.563551592	0.60102873	0.536447408	2.099999	0.390242765	67.500001	22	904.4955168	0.255451268
9	925	2	1985	0.305849962	1.294921027	0.573149284	0.430076973	1.724998	0.372493102	69.6	23	763.7065333	0.249320273
9	925	2	1986	0.324119107	1.590498831	0.578750225	0.509500169	2.099999	0.385897516	71.324998	24	954.9651391	0.242619244
9	925	2	1987	0.293276902	1.659578589	0.538722608	0.615422411	2.275001	0.359673702	73.424997	25	1065.815193	0.270515227
9	925	2	1988	0.274812888	1.121089986	0.60420365	0.503910014	1.625	0.37695646	75.699998	26	781.2060803	0.31009847
9	925	2	1989	0.30264932	0.735652753	0.614037748	0.364346247	1.099999	0.405788691	77.324998	27	538.2328548	0.331224162
9	925	2	1990	0.386373748	1.184116447	0.588409004	0.515887553	1.700004	0.447683883	78.424997	28	846.7711576	0.303462552
9	925	2	1991	0.295178648	1.11969646	0.607929413	0.60530254	1.724999	0.404922963	80.125001	29	877.7820824	0.350900227
9	925	2	1992	0.304380041	0.588630716	0.548774544	0.386367284	0.974998	0.40122746	81.85	30	504.4071852	0.39627495
9	925	2	1993	0.326700423	0.436999679	0.603341889	0.388005321	0.825005	0.456806739	82.824998	31	431.4748431	0.47030663
9	925	2	1994	0.313799357	0.800809316	0.611473914	0.374185684	1.174995	0.40859598	83.650003	32	621.9011485	0.318457256
9	925	2	1995	0.352026768	0.539150143	0.593488594	0.360851857	0.900002	0.448839829	84.824998	33	482.2198303	0.400945617
9	925	2	1996	0.31052	0.298199268	0.50912893	0.301798732	0.599998	0.410420205	85.725	34	324.3055248	0.502999563
9	925	2	1997	0.326645041	0.451707287	0.554087416	0.348295713	0.800003	0.425666175	86.324998	35	435.9290288	0.435368009
9	925	2	1998	0.290545437	0.408461511	0.545599699	0.366540489	0.775002	0.411174434	87.125001	36	426.1404815	0.472954249
9	925	2	1999	0.286872565	0.311428603	0.522251315	0.288569397	0.599998	0.400078116	87.900003	37	332.5050656	0.480950598
9	925	2	2000	0.318061398	0.502509594	0.531151079	0.322487406	0.824997	0.401357142	88.500001	38	460.8876352	0.390895247
9	925	2	2001	0.344926285	0.297513276	0.588247898	0.402491724	0.700005	0.484832336	89.324998	39	394.4140691	0.57498407
9	925	2	2002	0.307568109	0.420949583	0.538068595	0.354044417	0.774994	0.412868808	90.025003	40	440.2574225	0.456835043
9	925	2	2003	0.320523318	0.897139554	0.623620166	0.452866446	1.350006	0.422198712	90.799997	41	775.9218561	0.335455136
9	925	2	2004	0.306461227	0.76080647	0.640967209	0.51418753	1.274994	0.441362885	92.150003	42	743.3228493	0.403286235
9	925	2	2005	0.305438721	0.699952181	0.569360664	0.375051819	1.075004	0.397516895	93.424997	43	634.6649392	0.348884115
9	925	2	2006	0.352989254	0.438630166	0.622983198	0.411368834	0.849999	0.483656577	94.500001	44	506.9660667	0.483963903
9	925	2	2007	0.340251613	0.541062439	0.614122181	0.408934561	0.949997	0.458141607	95.35	45	571.9801052	0.430458792
9	925	2	2008	0.339646938	0.561483004	0.595790407	0.463517996	1.025001	0.455478149	96.299997	46	623.4987417	0.452212238
9	925	2	2009	0.322780937	0.544964275	0.575736566	0.330035725	0.875	0.418191674	97.324998	47	537.4774046	0.377183686
9	925	2	2010	0.325495938	0.443966924	0.570094561	0.306033076	0.75	0.425302963	98.199998	48	464.5237343	0.408044101
9	925	2	2011	0.300417357	0.319467233	0.499361438	0.255537767	0.575005	0.388830025	98.949998	49	358.5314905	0.444409643
9	925	2	2012	0.323160451	0.295161261	0.554712489	0.354832739	0.649994	0.44956507	99.525003	50	407.7906701	0.545901561
9	925	2	2013	0.328330886	0.401854836	0.57163179	0.373146164	0.775001	0.445474992	100.174997	51	489.6865571	0.4814783
9	925	2	2014	0.337592019	0.528397488	0.584429766	0.421607512	0.950005	0.447137388	100.949998	52	605.4116556	0.443795045
9	925	2	2015	0.313496564	0.485657285	0.534852436	0.389342715	0.875	0.41199176	101.900003	53	562.6298083	0.444963103
9	925	2	2016	0.287544514	0.268756192	0.456560409	0.331241808	0.599998	0.380853376	102.775003	54	388.5823076	0.55207152
9	925	2	2017	0.340520378	0.491162437	0.546724877	0.408839563	0.900002	0.4341919	103.375001	55	587.1178591	0.454265172
9	925	2	2018	0.314796041	0.411324541	0.557754508	0.388670459	0.799995	0.432835252	104.275003	56	526.1506517	0.48584111
9	925	2	2019	0.29912727	0.608425806	0.740387907	0.316577194	0.925003	0.450146298	105.074998	57	613.3802806	0.342244505
9	925	3	1969	0.242473629	1.733321614	0.474834182	1.266678386	3	0.340582326	0	0	28.27433388	0.422226129
9	925	3	1970	0.362010814	1.953462114	0.517136167	0.496538886	2.450001	0.393449891	3	1	65.03885615	0.20266885
9	925	3	1971	0.322527501	2.195309921	0.560660176	0.679690079	2.875	0.378825385	5.450001	2	124.4169046	0.236413941
9	925	3	1972	0.318302581	3.478320178	0.418403623	0.196678822	3.674999	0.323659795	8.325001	3	234.6592475	0.053518061
9	925	3	1973	0.387063024	0.363588368	0.52386477	0.411413632	0.775002	0.459684905	12	4	60.32070298	0.530854929
9	925	3	1974	0.341933068	1.945954287	0.597206016	0.704042713	2.649997	0.409753167	12.775002	5	234.7709615	0.265676796
9	925	3	1975	0.30928602	4.224388983	0.55260938	0.425613017	4.650002	0.33155732	15.424999	6	518.5986303	0.091529642
9	925	3	1976	0.331251807	3.246948113	0.573199488	0.803050887	4.049999	0.379226214	20.075001	7	562.3763748	0.198284219
9	925	3	1977	0.311754443	3.252741231	0.603011268	0.447259769	3.700001	0.346961855	24.125	8	603.8614067	0.120880986
9	925	3	1978	0.306050398	3.102349913	0.596844823	0.572649087	3.674999	0.351362835	27.825001	9	684.927892	0.155822923
9	925	3	1979	0.317323411	3.565338196	0.593500024	0.609664804	4.175003	0.357652762	31.5	10	881.0780036	0.146027393
9	925	3	1980	0.278010534	3.553475437	0.522008037	0.421523563	3.974999	0.30388493	35.675003	11	940.6456807	0.10604369
9	925	3	1981	0.305983307	2.738048596	0.595139839	0.736949404	3.474998	0.36730528	39.650002	12	903.6570301	0.212071893
9	925	3	1982	0.303399174	3.249620231	0.583712103	0.700376769	3.949997	0.353101658	43.125	13	1119.317159	0.177310709
9	925	3	1983	0.316812966	2.467786072	0.601972272	0.982218928	3.450005	0.397998028	47.074997	14	1057.838601	0.284700726
9	925	3	1984	0.313100517	2.103168026	0.575914067	0.721828974	2.824997	0.380253308	50.525002	15	921.8895766	0.255514952
9	925	3	1985	0.312275837	2.984337891	0.577867453	0.590666109	3.575004	0.356157177	53.349999	16	1238.521298	0.165221104
9	925	3	1986	0.278740381	2.183146984	0.547049213	0.891850016	3.074997	0.356558745	56.925003	17	1129.540894	0.290032808
9	925	3	1987	0.2898515	2.50424355	0.534588835	0.54575945	3.050003	0.33364415	60	18	1179.048765	0.178937349
9	925	3	1988	0.294235209	1.263785676	0.615307752	0.386208324	1.649994	0.369387536	63.050003	19	662.2060534	0.234066502
9	925	3	1989	0.347554485	1.657168506	0.571743414	0.392834494	2.050003	0.390514981	64.699997	20	846.5740459	0.191626302
9	925	3	1990	0.293772199	1.825231562	0.564859939	0.449770438	2.275002	0.347366548	66.75	21	970.4015317	0.197701118
9	925	3	1991	0.294211353	0.781644305	0.5178451	0.268350695	1.049995	0.35136617	69.025002	22	458.8431267	0.255573307
9	925	3	1992	0.297129243	0.660338715	0.628749434	0.389664285	1.050003	0.420196077	70.074997	23	465.7738477	0.371107783
9	925	3	1993	0.294208277	1.370526697	0.594012121	0.429476303	1.800003	0.36574074	71.125	24	814.5849338	0.238597548
9	925	3	1994	0.310406452	0.864897805	0.57591058	0.285096195	1.149994	0.376227853	72.925003	25	531.0834672	0.247911028
9	925	3	1995	0.272563241	0.354388518	0.582367432	0.195614482	0.550003	0.382748433	74.074997	26	256.9365515	0.355660755
9	925	3	1996	0.302147119	0.628097927	0.595967715	0.271904073	0.900002	0.390914718	74.625	27	424.5400723	0.302114965
9	925	3	1997	0.270161401	0.544384118	0.611825811	0.330615882	0.875	0.399258179	75.525002	28	417.6256669	0.377846722
9	925	3	1998	0.261144389	0.573146274	0.495483411	0.251850726	0.824997	0.332682168	76.400002	29	398.1659711	0.305274717
9	925	3	1999	0.248277756	0.197860968	0.440614355	0.152137032	0.349998	0.331882575	77.224999	30	170.2105129	0.434679718
9	925	3	2000	0.288755108	0.549298913	0.675422979	0.325701087	0.875	0.432684418	77.574997	31	428.8961031	0.372229814
9	925	3	2001	0.315886552	0.831496622	0.594616978	0.343506378	1.175003	0.397372028	78.449997	32	583.5150077	0.292345107
9	925	3	2002	0.270155125	0.75481954	0.562170634	0.34517946	1.099999	0.361789532	79.625	33	554.129313	0.313799794
9	925	3	2003	0.300277349	1.688216162	0.584437655	0.761787838	2.450004	0.388632252	80.724999	34	1261.524313	0.310933304
9	925	3	2004	0.297106186	1.381795327	0.636899517	1.668200673	3.049996	0.482956746	83.175003	35	1623.164567	0.546951758
9	925	3	2005	0.285528619	1.242473413	0.575697193	0.407527587	1.650001	0.357196271	86.224999	36	902.4701554	0.246986267
9	925	3	2006	0.308975555	0.532574632	0.645706395	0.317424368	0.849999	0.434724613	87.875	37	471.5839158	0.373440872
9	925	3	2007	0.327232706	0.615532044	0.628917977	0.334471956	0.950004	0.433448325	88.724999	38	532.4393707	0.352074261
9	925	3	2008	0.303499469	0.804182776	0.604310016	0.395814224	1.199997	0.402720628	89.675003	39	680.655774	0.329846011
9	925	3	2009	0.291709003	0.83950046	0.584288366	0.28549954	1.125	0.365959024	90.875	40	646.3336011	0.253777369
9	925	3	2010	0.280789521	0.589135527	0.579084199	0.235861473	0.824997	0.366070101	92	41	479.0302616	0.285893734
9	925	3	2011	0.273173104	0.520150161	0.565074635	0.204855839	0.725006	0.355652054	92.824997	42	424.5014029	0.28255744
9	925	3	2012	0.297390539	0.425157819	0.573266775	0.224844181	0.650002	0.392819732	93.550003	43	383.3933095	0.34591306
9	925	3	2013	0.306496206	0.503176086	0.596328958	0.271817914	0.774994	0.408150843	94.200005	44	460.5873063	0.350735508
9	925	3	2014	0.315092964	0.641135496	0.619600888	0.308861504	0.949997	0.414094093	94.974999	45	569.7417216	0.325118399
9	925	3	2015	0.289435381	0.846636961	0.546861689	0.253369039	1.100006	0.348729472	95.924996	46	666.7909629	0.230334234
9	925	3	2016	0.25446593	0.425327622	0.483217334	0.199672378	0.625	0.327546468	97.025002	47	382.2434765	0.319475805
9	925	3	2017	0.309142842	0.652458366	0.54556945	0.297538634	0.949997	0.383191549	97.650002	48	585.7088337	0.313199551
9	925	3	2018	0.284916161	0.656358061	0.595398803	0.318647939	0.975006	0.386386976	98.599999	49	607.0242438	0.326816388
9	925	3	2019	0.282901695	0.920980103	0.879938536	0.704019897	1.625	0.541563735	99.575005	50	1024.974107	0.433243014
9	925	4	1980	0.821796107	0.221659356	0.826329871	1.003341644	1.225001	0.825509503	0	0	4.714360173	0.819053735
9	925	4	1981	0.273441103	0.597602402	0.488255151	0.552396598	1.149999	0.376626018	1.225001	1	13.00618589	0.480345286
9	925	4	1982	0.272575252	0.523264669	0.502636999	0.401735331	0.925	0.372493016	2.375	2	16.49139794	0.434308466
9	925	4	1983	0.32469248	0.830285923	0.469486059	0.369714077	1.2	0.369302667	3.3	3	29.40530724	0.308095064
9	925	4	1984	0.258741318	0.489915443	0.526655267	0.535084557	1.025	0.398601432	4.5	4	32.28182801	0.522033714
9	925	4	1985	0.313601174	1.146577204	0.599934952	0.528423796	1.675001	0.40393281	5.525	5	66.96112915	0.315476705
9	925	4	1986	0.308046237	0.855645773	0.541985935	0.619354227	1.475	0.40627779	7.200001	6	73.56236475	0.419901171
9	925	4	1987	0.30671498	0.474978127	0.592406665	0.600020873	1.074999	0.4661765	8.675001	7	62.22507848	0.558159471
9	925	4	1988	0.312170157	0.643852229	0.618216734	0.456148771	1.100001	0.43908165	9.75	8	71.1885577	0.414680324
9	925	4	1989	0.283226659	0.52398352	0.539187711	0.52601548	1.049999	0.411454853	10.850001	9	75.04472634	0.500967601
9	925	4	1990	0.282176663	0.613599467	0.537755629	0.486400533	1.1	0.395189159	11.9	10	86.04822278	0.442182303
9	925	4	1991	0.300246068	0.775753566	0.611283167	0.574247434	1.350001	0.432551344	13	11	115.9955449	0.425368155
9	925	4	1992	0.298619123	0.817478075	0.580131472	0.582520925	1.399999	0.415752659	14.350001	12	132.3866243	0.416086672
9	925	4	1993	0.311008462	0.630021442	0.564151408	0.594979558	1.225001	0.433959283	15.75	13	125.9406657	0.485697202
9	925	4	1994	0.312688733	0.830430731	0.526219403	0.469568269	1.299999	0.389817429	16.975001	14	143.9633767	0.361206639
9	925	4	1995	0.28505062	1.105619973	0.568750141	0.644380027	1.75	0.389513651	18.275	15	210.5652476	0.368217158
9	925	4	1996	0.292945442	1.215787479	0.580358735	0.584213521	1.800001	0.38622913	20.025	16	236.6563117	0.324562887
9	925	4	1997	0.311769189	1.926910598	0.575479545	0.598087402	2.524998	0.374233334	21.825001	17	366.2838878	0.236866485
9	925	4	1998	0.301834426	0.919929237	0.534598833	0.605071763	1.525001	0.39418792	24.349999	18	240.6245518	0.396768109
9	925	4	1999	0.312000885	1.326381711	0.571941505	0.648617289	1.974999	0.39736902	25.875	19	333.344404	0.328413984
9	925	4	2000	0.305343852	0.725341628	0.427786466	0.399658372	1.125	0.348841822	27.849999	20	200.8361208	0.355251886
9	925	4	2001	0.317426853	0.293883175	0.551557381	1.081116825	1.375	0.50151591	28.974999	21	256.2655946	0.786266782
9	925	4	2002	0.276772453	0.470688347	0.539364465	0.804312653	1.275001	0.442424149	30.349999	22	248.2429517	0.630832959
9	925	4	2003	0.271920788	0.674256384	0.641358233	0.400744616	1.075001	0.409641653	31.625	23	217.239374	0.372785343
9	925	4	2004	0.396181028	1.256065768	0.524920062	0.618934232	1.875	0.438677559	32.700001	24	396.2824726	0.330098257
9	925	4	2005	0.272644175	0.478417405	0.569343717	0.471583595	0.950001	0.419926795	34.575001	25	209.2145919	0.496403262
9	925	4	2006	0.329845284	1.006225061	0.583021927	0.393771939	1.399997	0.401055335	35.525002	26	318.6510644	0.281266273
9	925	4	2007	0.310731621	2.091202655	0.630708878	0.533797345	2.625	0.375799434	36.924999	27	630.6648912	0.20335137
